title,category,brand_name,short_description,product_url,image_url,social_proof,rating_score,review_count,price,badges
Boss No:6 Bottled,Parfüm,Hugo Boss,A35110 100ml Edt Erkek Parfüm,https://www.trendyol.com/hugo-boss/boss-no-6-bottled-a35110-100ml-edt-erkek-parfum-p-270032?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1458/product/media/images/prod/QC/20240620/22/0c42073e-5d6c-3589-972e-7bc6beb1a66a/1_org.jpg,19.2B kişifavoriledi!19.2B kişifavoriledi!,3.6,262,3.602 TL,['Birlikte Al Kazan']
Love Story Kadın,Parfüm,CHLOE,Parfümü Edp 50 Ml,https://www.trendyol.com/chloe/love-story-kadin-parfumu-edp-50-ml-p-305116?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1395/product/media/images/prod/QC/20240702/14/53d6eaa5-229c-365a-a2a0-b9e72182be7c/1_org.jpg,15.4B kişifavoriledi!15.4B kişifavoriledi!,4.3,69,"3,754TL",['Buy and Win Together']
Velvet Orchid Edp,Parfüm,Tom Ford,100 Ml Women's Perfume 888066023955,https://www.trendyol.com/tom-ford/velvet-orchid-edp-100-ml-kadin-parfumu-888066023955-p-212099?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1409/product/media/images/prod/QC/20240708/16/9a87fc7f-6029-30ff-ac88-01105021b309/1_org.jpg,33.4B peopleliked it!33.4B peopleliked it!,3.9,45,"6,349.83TL",['Buy and Win Together']
Dylan Blue Edt 100 Ml,Parfüm,Versace,Men's Perfume,https://www.trendyol.com/versace/dylan-blue-edt-100-ml-erkek-parfum-p-192035?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty621/product/media/images/20221206/9/227871976/8411057/2/2_org.jpg,10.1B peopleliked it!10.1B peopleliked it!,4.2,147,"2,807.01TL",['Buy and Win Together']
Musc Nude,Parfüm,Narciso Rodriguez,for each Edp 100ML,https://www.trendyol.com/narciso-rodriguez/musc-nude-for-her-edp-100ml-p-802645856?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1157/product/media/images/prod/SPM/PIM/20240202/19/3a5c4002-9b8d-3fb0-856a-8e87ea003a4f/1_org.jpg,1696 peopleliked it!1696 peopleliked it!,5.0,1,"5,777.05TL",['Buy and Win Together']
Cheap And Chic Edt,Parfüm,Moschino,100 ml Women's Perfume 8011003061327,https://www.trendyol.com/moschino/cheap-and-chic-edt-100-ml-kadin-parfumu-8011003061327-p-281782?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty258/product/media/images/20211130/10/1826648/1865951/1/1_org.jpg,2937 peopleliked it!2937 peopleliked it!,4.4,76,"3,143.40TL",['Buy and Win Together']
Sauvage Elixir 100ml,Parfüm,Dior,Men's Perfume,https://www.trendyol.com/dior/sauvage-elixir-100-ml-erkek-parfum-p-359397512?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1397/product/media/images/prod/QC/20240702/14/3cc910ed-76bc-34cc-984d-83e59c6b42f5/1_org.jpg,7580 peopleliked it!7580 peopleliked it!,4.6,21,"9,718.50TL",['Buy and Win Together']
Goddess EDP 50ml,Parfüm,Burberry,N/A,https://www.trendyol.com/burberry/goddess-edp-50-ml-p-772612868?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1327/product/media/images/prod/QC/20240524/14/c45163de-b307-3d2e-8221-0f828321a8aa/1_org.jpg,6983 peopleliked it!6983 peopleliked it!,4.7,27,3.443TL,['Buy and Win Together']
Nomade Women's Perfume,Parfüm,CHLOE,Edp 50 ml,https://www.trendyol.com/chloe/nomade-kadin-parfumu-edp-50-ml-p-2526888?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1434/product/media/images/prod/QC/20240723/14/89498de9-4e1f-3981-867f-51215876fce5/1_org.jpg,5491 peopleliked it!5491 peopleliked it!,4.1,30,3.939TL,['Buy and Win Together']
Good Girl,Parfüm,Carolina Herrera,Blush Edp Women's Perfume 80 ml,https://www.trendyol.com/carolina-herrera/good-girl-blush-edp-kadin-parfum-80-ml-p-692707858?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1397/product/media/images/prod/QC/20240702/14/62d3fcd8-397c-3e06-aacf-3e100880ecdc/1_org.jpg,7509 peopleliked it!7509 peopleliked it!,3.7,6,"5,407.64TL",['Buy and Win Together']
GP 69010 L'interdit,Parfüm,Givenchy,Rouge Edp 50ml Women's Perfume,https://www.trendyol.com/givenchy/gp-69010-l-interdit-rouge-edp-50ml-kadin-parfum-p-154409802?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1460/product/media/images/prod/QC/20240620/23/1a6d1fce-7046-3252-8c7b-3aec1dd6af1e/1_org.jpg,4385 peopleliked it!4385 peopleliked it!,4.9,17,"4,049.40TL",['Buy and Win Together']
Daisy Eau So,Parfüm,Marc Jacobs,Fresh Edt 75 ml Women's Perfume,https://www.trendyol.com/marc-jacobs/daisy-eau-so-fresh-edt-75-ml-kadin-parfum-p-791835?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1395/product/media/images/prod/QC/20240702/03/ae53646c-9df5-3069-be35-f7072c3396b3/1_org.jpg,2559 peopleliked it!2559 peopleliked it!,4.5,12,3.317TL,['Buy and Win Together']
1 Million Royal,Parfüm,Paco Rabanne,Edp Men's Perfume 50 ml,https://www.trendyol.com/paco-rabanne/1-million-royal-edp-erkek-parfum-50-ml-p-719136525?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1396/product/media/images/prod/QC/20240702/14/c56e17c3-4761-385b-a2d5-78bce4196095/1_org.jpg,161 peopleliked it!161 peopleliked it!,5.0,1,3.397TL,['Buy and Win Together']
Essential EDT Perfume,Parfüm,Lacoste,125ml,https://www.trendyol.com/lacoste/essential-edt-parfum-125-ml-p-806505777?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1409/product/media/images/prod/QC/20240708/20/495c9ac0-822e-3fe1-a485-7c4c49c74ab6/1_org.jpg,148 peopleliked it!148 peopleliked it!,5.0,2,"3,362.03TL",['Buy and Win Together']
Hugo Boss The Scent,Parfüm,Hugo Boss,Elixir Intense For Her 50ml Perfume for women,https://www.trendyol.com/hugo-boss/hugo-boss-the-scent-elixir-intense-for-her-50ml-parfum-kadin-p-810338124?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1410/product/media/images/prod/QC/20240709/10/e9742721-7263-304e-9b01-3ef7f2d30ed2/1_org.jpg,1950 peopleliked it!1950 peopleliked it!,4.6,7,4.257TL,['Buy and Win Together']
Fame Woman,Parfüm,Paco Rabanne,Perfume 80ml Edp,https://www.trendyol.com/paco-rabanne/fame-kadin-parfum-80ml-edp-p-350256306?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1395/product/media/images/prod/QC/20240702/14/f94893a0-c54c-3022-b9d1-d7e097bceff2/1_org.jpg,1868 peopleliked it!1868 peopleliked it!,5.0,4,5.304TL,['Buy and Win Together']
Her Edp 50 ml Women,Parfüm,Burberry,Perfume,https://www.trendyol.com/burberry/her-edp-50-ml-kadin-parfum-p-4631953?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1326/product/media/images/prod/QC/20240524/14/178e263c-8cc3-360c-8bdf-84f31226217c/1_org.jpg,13.8B peopleliked it!13.8B peopleliked it!,4.8,59,3.279TL,['Buy and Win Together']
Dolce&Gabbana,Parfüm,Dolce&Gabbana,'q' Edp 100 Ml,https://www.trendyol.com/dolce-gabbana/dolce-gabbana-q-edp-100-ml-p-650107683?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1397/product/media/images/prod/QC/20240702/14/700c5299-f20b-3ab6-928d-b98d196da6d8/1_org.jpg,653 peopleliked it!653 peopleliked it!,4.8,4,5.975TL,['Buy and Win Together']
Purifying Gentle,Yüz Temizleyicileri,Clarins,Foam Cleanser 125 ml,https://www.trendyol.com/clarins/purifying-gentle-kopuk-temizleyici-125-ml-p-97113675?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty346/product/media/images/20220303/18/62081812/161702545/1/1_org.jpg,1067 peopleliked it!1067 peopleliked it!,4.6,25,"1,151.40TL","['Buy More Pay Less', 'Buy and Win Together']"
Soothing Gentle Foam,Yüz Temizleyicileri,Clarins,Cleanser 125ml,https://www.trendyol.com/clarins/soothing-gentle-kopuk-temizleyici-125-ml-p-120893143?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty151/product/media/images/20210730/15/114083941/194551970/1/1_org.jpg,212 peopleliked it!212 peopleliked it!,4.3,8,987.50TL,"['Buy More Pay Less', 'Buy and Win Together']"
Anti-Acne,Yüz Temizleyicileri,Clinique,Cleansing Foam 125 ml 20714291822,https://www.trendyol.com/clinique/sivilce-karsiti-temizleme-kopugu-125-ml-20714291822-p-2298443?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/31b0062b-0183-3599-b328-3fc9e5ae04b0/1_org.jpg,410 peopleliked it!410 peopleliked it!,3.7,3,"1,195TL",['Buy and Win Together']
Clarifying Lotion,Yüz Temizleyicileri,Clinique,Purifying Lotion Tonic 1,https://www.trendyol.com/clinique/clarifying-lotion-arindirici-losyon-tonik-1-p-758823?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/449d2037-df06-3626-98a5-3595f50717a0/1_org.jpg,1120 peopleliked it!1120 peopleliked it!,4.4,16,"1,155.40TL",['Buy and Win Together']
Vitamin C,Yüz Temizleyicileri,Clinique,Revitalizing Powder Cleanser - Fresh Pressed Powder Cleanser 28x0.5 g 020714838461,https://www.trendyol.com/clinique/c-vitaminli-canlandirici-pudra-temizleyici-fresh-pressed-powder-cleanser-28x0-5-g-020714838461-p-4275595?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/3ee6e776-6f88-39f6-8666-aca0f7360b6d/1_org.jpg,471 peopleliked it!471 peopleliked it!,5.0,8,"1,695.20TL",['Buy and Win Together']
One-step Gentle,Yüz Temizleyicileri,Clarins,Exfoliating Cleanser 125 ml,https://www.trendyol.com/clarins/one-step-gentle-exfoliating-cleanser-125-ml-p-33359450?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty861/product/media/images/20230504/8/339248710/59998174/1/1_org.jpg,195 peopleliked it!195 peopleliked it!,5.0,5,"1,980.01TL",['Buy and Win Together']
N/A,Yüz Temizleyicileri,Clinique,N/A,https://www.trendyol.com/clinique/gece-kremi-50-ml-p-33109751?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty97/product/media/images/20210404/20/00bd627d/59607275/1/1_org.jpg,,N/A,N/A,"2,680TL",['Buy and Win Together']
N/A,Yüz Temizleyicileri,Clinique,Cleansing GelFor Men Face Wash 200 ml 20714672072,https://www.trendyol.com/clinique/erkekler-icin-yuz-temizleme-jelifor-men-face-wash-200-ml-20714672072-p-2298497?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/06/2075510a-a0ec-349b-9c86-ab64d5d87e38/1_org.jpg,,N/A,N/A,"1,202.56TL",['Buy and Win Together']
Clarins New Skin,Yüz Temizleyicileri,Clarins,Cleansing Foam Suitable for All Skin Types 150 Ml,https://www.trendyol.com/clarins/clarins-yeni-cilt-temizleme-kopugu-tum-cilt-tipleri-icin-uygun-150-ml-p-142015202?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1393/product/media/images/prod/QC/20240701/10/0f8424bb-55ea-361d-ac12-141bbf1de358/1_org.jpg,,2.0,1,"1,206.70TL","['Buy More Pay Less', 'Buy and Win Together']"
N/A,Yüz Temizleyicileri,Clarins,Rich Cream 50ml,https://www.trendyol.com/clarins/hydra-essentiel-ha2-rich-cream-50ml-p-666228933?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty768/product/media/images/20230309/19/299891350/881449714/1/1_org.jpg,,N/A,N/A,"2,242.01TL",['Buy and Win Together']
N/A,Yüz Temizleyicileri,Clarins,Water 200 ml Cleansing Micellar Water,https://www.trendyol.com/clarins/cleansing-micellar-water-200-ml-temizleyici-misel-suyu-p-148021695?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty182/product/media/images/20210921/17/134875854/247911995/1/1_org.jpg,,N/A,N/A,"1,510TL",['Buy and Win Together']
My Re-move Purifying,Yüz Temizleyicileri,Clarins,Gel 125 ml Cleansing Gel,https://www.trendyol.com/clarins/my-re-move-purifying-gel-125-ml-temizleme-jeli-p-32319845?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty93/product/media/images/20210404/11/74a8880f/58086779/1/1_org.jpg,,5.0,1,"1,459.50TL","['Buy More Pay Less', 'Buy and Win Together']"
Water Comfort,Yüz Temizleyicileri,Clarins,One-step Cleanser Normal Or Dry Skin Cleansing Water 200 ml,https://www.trendyol.com/clarins/water-comfort-one-step-cleanser-normal-or-dry-skin-temizleme-suyu-200-ml-p-2324519?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty32/product/media/images/20201214/2/38163401/2279334/1/1_org.jpg,131 peopleliked it!131 peopleliked it!,5.0,3,"1,590TL",['Buy and Win Together']
N/A,Yüz Temizleyicileri,Clarins,Oily/combination 200 ml Cleansing Milk,https://www.trendyol.com/clarins/cleansing-milk-yagli-karma-200-ml-temizleme-sutu-p-2324431?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty346/product/media/images/20220303/18/62082194/12472741/1/1_org.jpg,,N/A,N/A,"1,390TL","['Buy More Pay Less', 'Buy and Win Together']"
Facial Cleanser -,Yüz Temizleyicileri,Clarins,Water Purify One-step Cleanser C/o 200 Ml 3380810059106,https://www.trendyol.com/clarins/yuz-temizleyicisi-water-purify-one-step-cleanser-c-o-200-ml-3380810059106-p-2324416?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty345/product/media/images/20220303/18/62081927/2279337/1/1_org.jpg,173 peopleliked it!173 peopleliked it!,5.0,2,"1,351.78TL","['Buy More Pay Less', 'Buy and Win Together']"
N/A,Yüz Temizleyicileri,Sensai,Cleansing Cream 125 ml,https://www.trendyol.com/sensai/kanebo-silky-prufying-cleansing-krem-125-ml-p-2117616?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/34581e49-390c-3914-b6ea-6fd8603b689b/1_org.jpg,,N/A,N/A,"2,728.40TL",['Buy and Win Together']
N/A,Yüz Temizleyicileri,Guerlain,Cleansing Milk 200 ml,https://www.trendyol.com/guerlain/secret-de-purete-temizleme-sutu-200-ml-p-1815672?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/0b77d3d7-c5b9-31d2-9e1c-2e84ace8f875/1_org.jpg,,N/A,N/A,"2,169.60TL",['Buy and Win Together']
Lait Buste Ultra,Yüz Temizleyicileri,Clarins,Fermete Lotion 50ml.3380810296709,https://www.trendyol.com/clarins/lait-buste-ultra-fermete-lotion-50ml-3380810296709-p-2324277?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty21/product/media/images/20201112/17/25399556/2303891/1/1_org.jpg,,5.0,2,"2,629.40TL",['Buy and Win Together']
Foaming Facial Soap,Yüz Temizleyicileri,Clinique,- Cleansing Gel 150 Ml,https://www.trendyol.com/clinique/foaming-facial-soap-temizleme-jeli-150-ml-p-737941?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1408/product/media/images/prod/QC/20240708/16/2e8977a2-6145-3899-8097-8dda467b657f/1_org.jpg,1165 peopleliked it!1165 peopleliked it!,4.7,32,"1,219.40TL",['Buy and Win Together']
Milk Cleanser,Yüz Temizleyicileri,Clarins,N/A,https://www.trendyol.com/clarins/sut-temizleyici-p-87154553?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty327/product/media/images/20220209/2/47313862/145829064/1/1_org.jpg,202 peopleliked it!202 peopleliked it!,4.0,3,"1,312TL","['Buy More Pay Less', 'Buy and Win Together']"
Total Cleansing Oil,Yüz Temizleyicileri,Clarins,150 ml Make-up Remover Oil,https://www.trendyol.com/clarins/total-cleansing-oil-150-ml-makyaj-temizleme-yagi-p-89032750?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty331/product/media/images/20220215/9/50440884/148818355/1/1_org.jpg,211 peopleliked it!211 peopleliked it!,3.7,3,"1,490TL","['Buy More Pay Less', 'Buy and Win Together']"
Regular and Combination,Yüz Temizleyicileri,Estee Lauder,Foam Cleanser for Skin Foam Cleanser 27131987840,https://www.trendyol.com/estee-lauder/normal-ve-karma-ciltler-icin-kopuk-temizleyici-foam-cleanser-27131987840-p-5914034?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1396/product/media/images/prod/QC/20240702/10/be526245-d19d-390a-95ee-38b719b26de8/1_org.jpg,,5.0,1,"1,560TL",['Buy and Win Together']
N/A,Yüz Temizleyicileri,Clinique,Before Cfm Facial Cleansing Gel For Oily Skin 200 Ml,https://www.trendyol.com/clinique/erkeklere-ozel-tras-oncesi-cfm-yagli-ciltler-icin-yuz-temizleme-jeli-200-ml-p-2298498?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1461/product/media/images/prod/QC/20240804/20/66da5321-3205-3409-9eb0-51a3a3078d5c/1_org.jpg,,N/A,N/A,"1,280TL",['Buy and Win Together']
Water Red Lip Stain,Ruj,Clarins,03 Lip Gloss,https://www.trendyol.com/clarins/water-red-lip-stain-03-dudak-parlaticisi-p-742777754?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty963/product/media/images/20230711/9/392854486/977208627/1/1_org.jpg,701 peopleliked it!701 peopleliked it!,5.0,1,"1,280TL","['Buy More Pay Less', 'Buy and Win Together']"
Lipstick,Ruj,Clarins,N/A,https://www.trendyol.com/clarins/ruj-p-787707236?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1084/product/media/images/prod/SPM/PIM/20231211/11/355e3678-fd47-3585-8f81-4cf7b77c6535/1_org.jpg,207 peopleliked it!207 peopleliked it!,5.0,1,"1,400TL","['Buy More Pay Less', 'Buy and Win Together']"
Pure Color Envy,Ruj,Estee Lauder,Matte Lipstick Lipstick 120,https://www.trendyol.com/estee-lauder/pure-color-envy-matte-lipstick-ruj-120-p-1773354?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1354/product/media/images/prod/QC/20240607/10/2600fc75-6194-349c-a4cc-34f5badc2300/1_org.jpg,121 peopleliked it!121 peopleliked it!,5.0,1,"1,678.96TL",['Buy and Win Together']
Liquid Matte Lipstick - Pop,Ruj,Clinique,Liquid Matte Cake Pop 6 ml 020714790639,https://www.trendyol.com/clinique/likit-mat-ruj-pop-liquid-matte-cake-pop-6-ml-020714790639-p-1816021?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/10b403d0-eea0-3587-b976-2935d8cad536/1_org.jpg,774 peopleliked it!774 peopleliked it!,4.0,2,971.56TL,['Buy and Win Together']
N/A,Ruj,Clarins,Nude,https://www.trendyol.com/clarins/joli-rouge-789-mocha-nude-p-832816439?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1335/product/media/images/prod/QC/20240529/13/0efe2c41-f634-3beb-9837-ebe8fffe18e5/1_org.jpg,,N/A,N/A,"1,489.40TL","['Buy More Pay Less', 'Buy and Win Together']"
N/A,Ruj,Clinique,Liquid Matte Flame Pop 6 ml 020714790646,https://www.trendyol.com/clinique/likit-mat-ruj-pop-liquid-matte-flame-pop-6-ml-020714790646-p-1816022?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/f6d6f130-b74d-33ee-919c-b2a673f8d8b3/1_org.jpg,109 peopleliked it!109 peopleliked it!,N/A,N/A,971.56TL,['Buy and Win Together']
Rouge G 18 Xmas,Ruj,Guerlain,Collection Case Gold Lipstick Mirror,https://www.trendyol.com/guerlain/rouge-g-18-xmas-collection-case-gold-ruj-aynasi-p-31923878?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/30b87143-00b0-39c7-b2bf-6db46fce3ef7/1_org.jpg,315 peopleliked it!315 peopleliked it!,4.6,20,"1,430.40TL","['Buy More Pay Less', 'Buy and Win Together']"
Pure Color Envy,Ruj,Estee Lauder,Sculpting Lipstick Defiant Coral 887167016590,https://www.trendyol.com/estee-lauder/pure-color-envy-sculpting-ruj-defiant-coral-887167016590-p-280333?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/722705c1-d5ac-3007-941d-c62f26255901/1_org.jpg,115 peopleliked it!115 peopleliked it!,5.0,2,"1,678.96TL",['Buy and Win Together']
Rouge Gypsy Folk Lipstick,Ruj,Guerlain,The container,https://www.trendyol.com/guerlain/rouge-gypsy-folk-ruj-kabi-p-31923886?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/66f62011-b91a-3fee-a1f5-e3d20d14ebb3/1_org.jpg,329 peopleliked it!329 peopleliked it!,4.9,17,968.40TL,"['Buy More Pay Less', 'Buy and Win Together']"
N/A,Ruj,Clarins,N/A,https://www.trendyol.com/clarins/joli-rouge-shade-788-p-832830152?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1335/product/media/images/prod/QC/20240529/13/15d20e7b-12ec-39c4-8199-551152b50511/1_org.jpg,,N/A,N/A,"1,680TL",['Buy and Win Together']
N/A,Ruj,Clarins,Camellia Nude,https://www.trendyol.com/clarins/joli-rouge-787-camellia-nude-p-832791970?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1338/product/media/images/prod/PIM/20240531/06/33318ca1-61a6-49a8-a4c3-d4f3f8c66d4a/1_org.jpg,,N/A,N/A,"1,680TL",['Buy and Win Together']
